question_id,document_id,reasoning_type,question,return_column,value_column,expected_answer,expected_candidate_found,expected_value_text,expected_value,expected_value_rank,expected_logical_row_index,expected_row_position_ratio,expected_full_row,solver_answer,solver_value_text,solver_value,solver_value_rank,solver_logical_row_index,solver_row_position_ratio,solver_full_row,num_logical_rows,all_values,is_correct,expected_table,expected_row,expected_column,expected_is_bold,expected_block_id,solver_table,solver_row,solver_column,solver_is_bold,solver_block_id
B-train-00285-q06,B-train-00285,argmax,"Trong bảng 1 ở trang 1, Phòng ban nào có Tuyển mới lớn nhất?",Phòng ban,Tuyển mới,Kinh doanh,True,7,7.0,1,0,0.0,"Kinh doanh | 37 | 30 | 7 | -7 | Cần rà soát | 19,9% | 9.649",Kinh doanh,7,7.0,1,0,0.0,"Kinh doanh | 37 | 30 | 7 | -7 | Cần rà soát | 19,9% | 9.649",8,"[{""logical_row"": 0, ""return"": ""Kinh doanh"", ""value_text"": ""7"", ""value"": 7.0}, {""logical_row"": 1, ""return"": ""Cần Thơ"", ""value_text"": ""4"", ""value"": 4.0}, {""logical_row"": 2, ""return"": ""Cần Thơ"", ""value_text"": ""2"", ""value"": 2.0}, {""logical_row"": 3, ""return"": ""Công nghệ"", ""value_text"": ""4"", ""value"": 4.0}, {""logical_row"": 4, ""return"": ""Hành chính"", ""value_text"": ""0"", ""value"": 0.0}, {""logical_row"": 5, ""return"": ""Chăm sóc khách hàng"", ""value_text"": ""0"", ""value"": 0.0}, {""logical_row"": 7, ""return"": ""Kế toán"", ""value_text"": ""0"", ""value"": 0.0}]",True,1,3,0,False,p01_b00011,1,3,0,False,p01_b00011
B-train-00285-q10,B-train-00285,argmax,"Trong bảng 1 ở trang 1, Phòng ban nào có Tỷ trọng (%) lớn nhất?",Phòng ban,Tỷ trọng (%),Kinh doanh,True,"37,1%",37.1,1,6,0.8571428571428571,"Kinh doanh | 9 | 4 | -5 | C Đã đối chiếu | 37,1%",Kinh doanh,"37,1%",37.1,1,6,0.8571428571428571,"Kinh doanh | 9 | 4 | -5 | C Đã đối chiếu | 37,1%",8,"[{""logical_row"": 0, ""return"": ""Kinh doanh"", ""value_text"": ""19,9%"", ""value"": 19.9}, {""logical_row"": 1, ""return"": ""Cần Thơ"", ""value_text"": ""13,3%"", ""value"": 13.3}, {""logical_row"": 2, ""return"": ""Cần Thơ"", ""value_text"": ""33,8%"", ""value"": 33.8}, {""logical_row"": 3, ""return"": ""Công nghệ"", ""value_text"": ""14,2%"", ""value"": 14.2}, {""logical_row"": 4, ""return"": ""Hành chính"", ""value_text"": ""32,2%"", ""value"": 32.2}, {""logical_row"": 5, ""return"": ""Chăm sóc khách hàng"", ""value_text"": ""6,6%"", ""value"": 6.6}, {""logical_row"": 6, ""return"": ""Kinh doanh"", ""value_text"": ""37,1%"", ""value"": 37.1}, {""logical_row"": 7, ""return"": ""Kế toán"", ""value_text"": ""28,2%"", ""value"": 28.2}]",True,1,9,0,True,p01_b00058,1,9,0,True,p01_b00058
B-train-00286-q02,B-train-00286,argmax,"Trong bảng 1 ở trang 2, Nghiệp vụ nào có Bồi thường lớn nhất?",Nghiệp vụ,Bồi thường,Xe cơ giới,True,3.306,3306.0,1,0,0.0,"Xe cơ giới | 844 | 8.440 | 3.306 | 39,2% | 15,8% | 2.937",Xe cơ giới,3.306,3306.0,1,0,0.0,"Xe cơ giới | 844 | 8.440 | 3.306 | 39,2% | 15,8% | 2.937",11,"[{""logical_row"": 0, ""return"": ""Xe cơ giới"", ""value_text"": ""3.306"", ""value"": 3306.0}, {""logical_row"": 1, ""return"": ""Tài sản"", ""value_text"": ""168"", ""value"": 168.0}, {""logical_row"": 2, ""return"": ""Hàng hóa"", ""value_text"": ""73"", ""value"": 73.0}, {""logical_row"": 3, ""return"": ""Tai nạn con người"", ""value_text"": ""733"", ""value"": 733.0}, {""logical_row"": 4, ""return"": ""Sức khỏe"", ""value_text"": ""1.248"", ""value"": 1248.0}, {""logical_row"": 5, ""return"": ""Xe cơ giới"", ""value_text"": ""150"", ""value"": 150.0}, {""logical_row"": 6, ""return"": ""Tài sản"", ""value_text"": ""1.298"", ""value"": 1298.0}, {""logical_row"": 7, ""return"": ""Hàng hóa"", ""value_text"": ""627"", ""value"": 627.0}, {""logical_row"": 8, ""return"": ""Tai nạn con người"", ""value_text"": ""797"", ""value"": 797.0}, {""logical_row"": 9, ""return"": ""Sức khỏe"", ""value_text"": ""433"", ""value"": 433.0}, {""logical_row"": 10, ""return"": ""Xe cơ giới"", ""value_text"": ""2.604"", ""value"": 2604.0}]",True,1,3,0,False,p02_b00010,1,3,0,False,p02_b00010
B-train-00286-q04,B-train-00286,argmax,"Trong bảng 1 ở trang 1, Nghiệp vụ nào có Kế hoạch năm lớn nhất?",Nghiệp vụ,Kế hoạch năm,Sức khỏe,True,9.698,9698.0,1,0,0.0,"Sức khỏe | 98 | 196 | 72 | 36,7% | 18,0% | 9.698",Sức khỏe,9.698,9698.0,1,0,0.0,"Sức khỏe | 98 | 196 | 72 | 36,7% | 18,0% | 9.698",11,"[{""logical_row"": 0, ""return"": ""Sức khỏe"", ""value_text"": ""9.698"", ""value"": 9698.0}, {""logical_row"": 2, ""return"": ""Tài sản"", ""value_text"": ""2.469"", ""value"": 2469.0}, {""logical_row"": 3, ""return"": ""Hàng hóa"", ""value_text"": ""973"", ""value"": 973.0}, {""logical_row"": 4, ""return"": ""Tai nạn con người"", ""value_text"": ""1.917"", ""value"": 1917.0}, {""logical_row"": 5, ""return"": ""Sức khỏe"", ""value_text"": ""4.088"", ""value"": 4088.0}, {""logical_row"": 6, ""return"": ""Xe cơ giới"", ""value_text"": ""2.843"", ""value"": 2843.0}, {""logical_row"": 7, ""return"": ""Tài sản"", ""value_text"": ""3.250"", ""value"": 3250.0}, {""logical_row"": 8, ""return"": ""Hàng hóa"", ""value_text"": ""1.954"", ""value"": 1954.0}, {""logical_row"": 9, ""return"": ""Tai nạn con người Đã đối chiếu"", ""value_text"": ""4.706"", ""value"": 4706.0}, {""logical_row"": 10, ""return"": ""Sức khỏe"", ""value_text"": ""6.223"", ""value"": 6223.0}]",True,1,3,0,False,p01_b00010,1,3,0,False,p01_b00010
B-train-00286-q05,B-train-00286,argmin,"Trong bảng 1 ở trang 1, Nghiệp vụ nào có Tỷ lệ nhỏ nhất?",Nghiệp vụ,Tỷ lệ,Xe cơ giới,True,"8,2%",8.2,1,6,0.6,"Xe cơ giới | 699 | 10.485 | 864 | 8,2% | 36,8% | 2.843",Xe cơ giới,"8,2%",8.2,1,6,0.6,"Xe cơ giới | 699 | 10.485 | 864 | 8,2% | 36,8% | 2.843",11,"[{""logical_row"": 0, ""return"": ""Sức khỏe"", ""value_text"": ""36,7%"", ""value"": 36.7}, {""logical_row"": 2, ""return"": ""Tài sản"", ""value_text"": ""29,3%"", ""value"": 29.3}, {""logical_row"": 3, ""return"": ""Hàng hóa"", ""value_text"": ""63,9%"", ""value"": 63.9}, {""logical_row"": 4, ""return"": ""Tai nạn con người"", ""value_text"": ""10,9%"", ""value"": 10.9}, {""logical_row"": 5, ""return"": ""Sức khỏe"", ""value_text"": ""33,0%"", ""value"": 33.0}, {""logical_row"": 6, ""return"": ""Xe cơ giới"", ""value_text"": ""8,2%"", ""value"": 8.2}, {""logical_row"": 7, ""return"": ""Tài sản"", ""value_text"": ""29,9%"", ""value"": 29.9}, {""logical_row"": 8, ""return"": ""Hàng hóa"", ""value_text"": ""9,9%"", ""value"": 9.9}, {""logical_row"": 9, ""return"": ""Tai nạn con người Đã đối chiếu"", ""value_text"": ""32,9%"", ""value"": 32.9}, {""logical_row"": 10, ""return"": ""Sức khỏe"", ""value_text"": ""49,5%"", ""value"": 49.5}]",True,1,9,0,False,p01_b00051,1,9,0,False,p01_b00051
B-train-00286-q07,B-train-00286,argmin,"Trong bảng 1 ở trang 2, Nghiệp vụ nào có Tỷ trọng (%) nhỏ nhất?",Nghiệp vụ,Tỷ trọng (%),Sức khỏe,True,"5,7%",5.7,1,9,0.9,"Sức khỏe | 369 | 2.214 | 433 | 19,6% | 5,7% | 3.579",Sức khỏe,"5,7%",5.7,1,9,0.9,"Sức khỏe | 369 | 2.214 | 433 | 19,6% | 5,7% | 3.579",11,"[{""logical_row"": 0, ""return"": ""Xe cơ giới"", ""value_text"": ""15,8%"", ""value"": 15.8}, {""logical_row"": 1, ""return"": ""Tài sản"", ""value_text"": ""15,3%"", ""value"": 15.3}, {""logical_row"": 2, ""return"": ""Hàng hóa"", ""value_text"": ""7,6%"", ""value"": 7.6}, {""logical_row"": 3, ""return"": ""Tai nạn con người"", ""value_text"": ""5,8%"", ""value"": 5.8}, {""logical_row"": 4, ""return"": ""Sức khỏe"", ""value_text"": ""30,1%"", ""value"": 30.1}, {""logical_row"": 5, ""return"": ""Xe cơ giới"", ""value_text"": ""37,3%"", ""value"": 37.3}, {""logical_row"": 6, ""return"": ""Tài sản"", ""value_text"": ""35,4%"", ""value"": 35.4}, {""logical_row"": 7, ""return"": ""Hàng hóa"", ""value_text"": ""27,4%"", ""value"": 27.4}, {""logical_row"": 8, ""return"": ""Tai nạn con người"", ""value_text"": ""8,6%"", ""value"": 8.6}, {""logical_row"": 9, ""return"": ""Sức khỏe"", ""value_text"": ""5,7%"", ""value"": 5.7}, {""logical_row"": 10, ""return"": ""Xe cơ giới"", ""value_text"": ""12,6%"", ""value"": 12.6}]",True,1,12,0,False,p02_b00072,1,12,0,False,p02_b00072
B-train-00287-q01,B-train-00287,argmax,"Trong bảng 1 ở trang 1, Trạm nào có Tổn thất lớn nhất?",Trạm,Tổn thất,Trạm 110kV Bắc,True,"8,3%",8.3,1,10,0.5882352941176471,"Trạm 110kV Bắc | 6.385 | 8,3% | 350 | 7 | HS6257 | 2.618",Trạm 110kV Bắc,"8,3%",8.3,1,10,0.5882352941176471,"Trạm 110kV Bắc | 6.385 | 8,3% | 350 | 7 | HS6257 | 2.618",18,"[{""logical_row"": 0, ""return"": ""Trạm 110kV Bắc"", ""value_text"": ""1,8%"", ""value"": 1.8}, {""logical_row"": 1, ""return"": ""Trạm 220kV Trung"", ""value_text"": ""5,3%"", ""value"": 5.3}, {""logical_row"": 3, ""return"": ""Trạm Tây Đô"", ""value_text"": ""3,8%"", ""value"": 3.8}, {""logical_row"": 4, ""return"": ""Trạm Cao Nguyên"", ""value_text"": ""2,4%"", ""value"": 2.4}, {""logical_row"": 6, ""return"": ""Trạm 220kV Trung"", ""value_text"": ""5,8%"", ""value"": 5.8}, {""logical_row"": 7, ""return"": ""Tây Nguyên"", ""value_text"": ""2,2%"", ""value"": 2.2}, {""logical_row"": 8, ""return"": ""Tây Nguyên"", ""value_text"": ""5,8%"", ""value"": 5.8}, {""logical_row"": 9, ""return"": ""Trạm Cao Nguyên"", ""value_text"": ""2,6%"", ""value"": 2.6}, {""logical_row"": 10, ""return"": ""Trạm 110kV Bắc"", ""value_text"": ""8,3%"", ""value"": 8.3}, {""logical_row"": 11, ""return"": ""Trạm 220kV Trung"", ""value_text"": ""5,6%"", ""value"": 5.6}, {""logical_row"": 12, ""return"": ""Trạm Nam Sông"", ""value_text"": ""2,2%"", ""value"": 2.2}, {""logical_row"": 13, ""return"": ""Trạm Tây Đô"", ""value_text"": ""8,1%"", ""value"": 8.1}, {""logical_row"": 14, ""return"": ""Trạm Cao Nguyên"", ""value_text"": ""3,2%"", ""value"": 3.2}, {""logical_row"": 15, ""return"": ""Trạm 110kV Bắc"", ""value_text"": ""3,0%"", ""value"": 3.0}, {""logical_row"": 16, ""return"": ""Trạm 220kV Trung"", ""value_text"": ""8,2%"", ""value"": 8.2}, {""logical_row"": 17, ""return"": ""Trạm Nam Sông"", ""value_text"": ""6,4%"", ""value"": 6.4}]",True,1,13,0,False,p01_b00077,1,13,0,False,p01_b00077
B-train-00287-q05,B-train-00287,argmax,"Trong bảng 1 ở trang 1, Trạm nào có Công suất đỉnh lớn nhất?",Trạm,Công suất đỉnh,Trạm Cao Nguyên,True,814,814.0,1,9,0.5294117647058824,"Trạm Cao Nguyên | 6.204 | 2,6% | 814 | 1 | HS0712 | 7.526",Trạm Cao Nguyên,814,814.0,1,9,0.5294117647058824,"Trạm Cao Nguyên | 6.204 | 2,6% | 814 | 1 | HS0712 | 7.526",18,"[{""logical_row"": 0, ""return"": ""Trạm 110kV Bắc"", ""value_text"": ""729"", ""value"": 729.0}, {""logical_row"": 1, ""return"": ""Trạm 220kV Trung"", ""value_text"": ""323"", ""value"": 323.0}, {""logical_row"": 2, ""return"": ""Trạm Nam Sông"", ""value_text"": ""142"", ""value"": 142.0}, {""logical_row"": 3, ""return"": ""Trạm Tây Đô"", ""value_text"": ""374"", ""value"": 374.0}, {""logical_row"": 5, ""return"": ""Trạm 110kV Bắc"", ""value_text"": ""121"", ""value"": 121.0}, {""logical_row"": 6, ""return"": ""Trạm 220kV Trung"", ""value_text"": ""327"", ""value"": 327.0}, {""logical_row"": 7, ""return"": ""Tây Nguyên"", ""value_text"": ""255"", ""value"": 255.0}, {""logical_row"": 8, ""return"": ""Tây Nguyên"", ""value_text"": ""551"", ""value"": 551.0}, {""logical_row"": 9, ""return"": ""Trạm Cao Nguyên"", ""value_text"": ""814"", ""value"": 814.0}, {""logical_row"": 10, ""return"": ""Trạm 110kV Bắc"", ""value_text"": ""350"", ""value"": 350.0}, {""logical_row"": 11, ""return"": ""Trạm 220kV Trung"", ""value_text"": ""744"", ""value"": 744.0}, {""logical_row"": 12, ""return"": ""Trạm Nam Sông"", ""value_text"": ""274"", ""value"": 274.0}, {""logical_row"": 13, ""return"": ""Trạm Tây Đô"", ""value_text"": ""686"", ""value"": 686.0}, {""logical_row"": 14, ""return"": ""Trạm Cao Nguyên"", ""value_text"": ""794"", ""value"": 794.0}, {""logical_row"": 15, ""return"": ""Trạm 110kV Bắc"", ""value_text"": ""648"", ""value"": 648.0}, {""logical_row"": 16, ""return"": ""Trạm 220kV Trung"", ""value_text"": ""737"", ""value"": 737.0}, {""logical_row"": 17, ""return"": ""Trạm Nam Sông"", ""value_text"": ""316"", ""value"": 316.0}]",True,1,12,0,False,p01_b00070,1,12,0,False,p01_b00070
B-train-00287-q06,B-train-00287,argmin,"Trong bảng 1 ở trang 1, Trạm nào có Tổn thất nhỏ nhất?",Trạm,Tổn thất,Trạm 110kV Bắc,True,"1,8%",1.8,1,0,0.0,"Trạm 110kV Bắc | 4.918 | 1,8% | 729 | 5 | HS4048 | 3.793",Trạm 110kV Bắc,"1,8%",1.8,1,0,0.0,"Trạm 110kV Bắc | 4.918 | 1,8% | 729 | 5 | HS4048 | 3.793",18,"[{""logical_row"": 0, ""return"": ""Trạm 110kV Bắc"", ""value_text"": ""1,8%"", ""value"": 1.8}, {""logical_row"": 1, ""return"": ""Trạm 220kV Trung"", ""value_text"": ""5,3%"", ""value"": 5.3}, {""logical_row"": 3, ""return"": ""Trạm Tây Đô"", ""value_text"": ""3,8%"", ""value"": 3.8}, {""logical_row"": 4, ""return"": ""Trạm Cao Nguyên"", ""value_text"": ""2,4%"", ""value"": 2.4}, {""logical_row"": 6, ""return"": ""Trạm 220kV Trung"", ""value_text"": ""5,8%"", ""value"": 5.8}, {""logical_row"": 7, ""return"": ""Tây Nguyên"", ""value_text"": ""2,2%"", ""value"": 2.2}, {""logical_row"": 8, ""return"": ""Tây Nguyên"", ""value_text"": ""5,8%"", ""value"": 5.8}, {""logical_row"": 9, ""return"": ""Trạm Cao Nguyên"", ""value_text"": ""2,6%"", ""value"": 2.6}, {""logical_row"": 10, ""return"": ""Trạm 110kV Bắc"", ""value_text"": ""8,3%"", ""value"": 8.3}, {""logical_row"": 11, ""return"": ""Trạm 220kV Trung"", ""value_text"": ""5,6%"", ""value"": 5.6}, {""logical_row"": 12, ""return"": ""Trạm Nam Sông"", ""value_text"": ""2,2%"", ""value"": 2.2}, {""logical_row"": 13, ""return"": ""Trạm Tây Đô"", ""value_text"": ""8,1%"", ""value"": 8.1}, {""logical_row"": 14, ""return"": ""Trạm Cao Nguyên"", ""value_text"": ""3,2%"", ""value"": 3.2}, {""logical_row"": 15, ""return"": ""Trạm 110kV Bắc"", ""value_text"": ""3,0%"", ""value"": 3.0}, {""logical_row"": 16, ""return"": ""Trạm 220kV Trung"", ""value_text"": ""8,2%"", ""value"": 8.2}, {""logical_row"": 17, ""return"": ""Trạm Nam Sông"", ""value_text"": ""6,4%"", ""value"": 6.4}]",True,1,3,0,False,p01_b00010,1,3,0,False,p01_b00010
B-train-00287-q09,B-train-00287,argmin,"Trong bảng 1 ở trang 1, Trạm nào có Kỳ trước nhỏ nhất?",Trạm,Kỳ trước,Trạm Nam Sông,True,1.158,1158.0,1,17,1.0,"Trạm Nam Sông | 10.506 | 6,4% | 316 | 6 | HS8813 | 1.158",Trạm Nam Sông,1.158,1158.0,1,17,1.0,"Trạm Nam Sông | 10.506 | 6,4% | 316 | 6 | HS8813 | 1.158",18,"[{""logical_row"": 0, ""return"": ""Trạm 110kV Bắc"", ""value_text"": ""3.793"", ""value"": 3793.0}, {""logical_row"": 1, ""return"": ""Trạm 220kV Trung"", ""value_text"": ""3.716"", ""value"": 3716.0}, {""logical_row"": 2, ""return"": ""Trạm Nam Sông"", ""value_text"": ""1.631"", ""value"": 1631.0}, {""logical_row"": 3, ""return"": ""Trạm Tây Đô"", ""value_text"": ""4.071"", ""value"": 4071.0}, {""logical_row"": 4, ""return"": ""Trạm Cao Nguyên"", ""value_text"": ""8.504"", ""value"": 8504.0}, {""logical_row"": 5, ""return"": ""Trạm 110kV Bắc"", ""value_text"": ""6.880"", ""value"": 6880.0}, {""logical_row"": 6, ""return"": ""Trạm 220kV Trung"", ""value_text"": ""8.812"", ""value"": 8812.0}, {""logical_row"": 7, ""return"": ""Tây Nguyên"", ""value_text"": ""3.786"", ""value"": 3786.0}, {""logical_row"": 8, ""return"": ""Tây Nguyên"", ""value_text"": ""8.013"", ""value"": 8013.0}, {""logical_row"": 9, ""return"": ""Trạm Cao Nguyên"", ""value_text"": ""7.526"", ""value"": 7526.0}, {""logical_row"": 10, ""return"": ""Trạm 110kV Bắc"", ""value_text"": ""2.618"", ""value"": 2618.0}, {""logical_row"": 11, ""return"": ""Trạm 220kV Trung"", ""value_text"": ""3.480"", ""value"": 3480.0}, {""logical_row"": 12, ""return"": ""Trạm Nam Sông"", ""value_text"": ""7.220"", ""value"": 7220.0}, {""logical_row"": 13, ""return"": ""Trạm Tây Đô"", ""value_text"": ""7.159"", ""value"": 7159.0}, {""logical_row"": 14, ""return"": ""Trạm Cao Nguyên"", ""value_text"": ""4.991"", ""value"": 4991.0}, {""logical_row"": 15, ""return"": ""Trạm 110kV Bắc"", ""value_text"": ""3.870"", ""value"": 3870.0}, {""logical_row"": 16, ""return"": ""Trạm 220kV Trung"", ""value_text"": ""4.177"", ""value"": 4177.0}, {""logical_row"": 17, ""return"": ""Trạm Nam Sông"", ""value_text"": ""1.158"", ""value"": 1158.0}]",True,1,20,0,False,p01_b00126,1,20,0,False,p01_b00126
B-train-00288-q03,B-train-00288,argmin,"Trong bảng 1 ở trang 2, Chi nhánh nào có Kế hoạch năm nhỏ nhất?",Chi nhánh,Kế hoạch năm,Cần Thơ 02,True,648,648.0,1,8,0.7272727272727273,"Cần Thơ 02 | 2.690 | 6.060 | 120 | 10,3% | 8.240 | 648 | 27/11/2026",Cần Thơ 02,648,648.0,1,8,0.7272727272727273,"Cần Thơ 02 | 2.690 | 6.060 | 120 | 10,3% | 8.240 | 648 | 27/11/2026",12,"[{""logical_row"": 0, ""return"": ""Hải Phòng 02"", ""value_text"": ""6.606"", ""value"": 6606.0}, {""logical_row"": 1, ""return"": ""Đà Nẵng 01"", ""value_text"": ""1.434"", ""value"": 1434.0}, {""logical_row"": 2, ""return"": ""Khánh Hòa 03"", ""value_text"": ""8.734"", ""value"": 8734.0}, {""logical_row"": 3, ""return"": ""Cần Thơ 02"", ""value_text"": ""6.202"", ""value"": 6202.0}, {""logical_row"": 4, ""return"": ""Hà Nội 01"", ""value_text"": ""6.658"", ""value"": 6658.0}, {""logical_row"": 5, ""return"": ""Hải Phòng 02"", ""value_text"": ""9.329"", ""value"": 9329.0}, {""logical_row"": 6, ""return"": ""Đà Nẵng 01"", ""value_text"": ""2.148"", ""value"": 2148.0}, {""logical_row"": 7, ""return"": ""Khánh Hòa 03"", ""value_text"": ""4.845"", ""value"": 4845.0}, {""logical_row"": 8, ""return"": ""Cần Thơ 02"", ""value_text"": ""648"", ""value"": 648.0}, {""logical_row"": 9, ""return"": ""Hà Nội 01"", ""value_text"": ""9.236"", ""value"": 9236.0}, {""logical_row"": 10, ""return"": ""Hải Phòng 02"", ""value_text"": ""5.727"", ""value"": 5727.0}, {""logical_row"": 11, ""return"": ""Đà Nẵng 01"", ""value_text"": ""5.316"", ""value"": 5316.0}]",True,1,11,0,False,p02_b00073,1,11,0,False,p02_b00073
B-train-00288-q06,B-train-00288,argmax,"Trong bảng 1 ở trang 1, Chi nhánh nào có Lũy kế lớn nhất?",Chi nhánh,Lũy kế,Hải Phòng 02,True,8.710,8710.0,1,1,0.1,"Hải Phòng 02 | 1.190 | 6.410 | 50 | 2,4% | 8.710 | 9.420 | 21/08/2026",Hải Phòng 02,8.710,8710.0,1,1,0.1,"Hải Phòng 02 | 1.190 | 6.410 | 50 | 2,4% | 8.710 | 9.420 | 21/08/2026",11,"[{""logical_row"": 0, ""return"": ""Hà Nội 01"", ""value_text"": ""5.731"", ""value"": 5731.0}, {""logical_row"": 1, ""return"": ""Hải Phòng 02"", ""value_text"": ""8.710"", ""value"": 8710.0}, {""logical_row"": 2, ""return"": ""Đà Nẵng 01"", ""value_text"": ""5.097"", ""value"": 5097.0}, {""logical_row"": 3, ""return"": ""Khánh Hòa 03"", ""value_text"": ""7.278"", ""value"": 7278.0}, {""logical_row"": 4, ""return"": ""Cần Thơ 02"", ""value_text"": ""6.131"", ""value"": 6131.0}, {""logical_row"": 5, ""return"": ""Hà Nội 01"", ""value_text"": ""2.170"", ""value"": 2170.0}, {""logical_row"": 6, ""return"": ""Hải Phòng 02"", ""value_text"": ""3.313"", ""value"": 3313.0}, {""logical_row"": 7, ""return"": ""Đà Nẵng 01"", ""value_text"": ""2.754"", ""value"": 2754.0}, {""logical_row"": 8, ""return"": ""Khánh Hòa 03"", ""value_text"": ""1.536"", ""value"": 1536.0}, {""logical_row"": 9, ""return"": ""Cần Thơ 02"", ""value_text"": ""391"", ""value"": 391.0}, {""logical_row"": 10, ""return"": ""Hà Nội 01"", ""value_text"": ""2.448"", ""value"": 2448.0}]",True,1,4,0,False,p01_b00019,1,4,0,False,p01_b00019
B-train-00288-q10,B-train-00288,argmin,"Trong bảng 1 ở trang 2, Chi nhánh nào có Tăng trưởng nhỏ nhất?",Chi nhánh,Tăng trưởng,Cần Thơ 02,True,"-1,7%",-1.7,1,3,0.2727272727272727,"Cần Thơ 02 | 4.220 | 7.950 | 180 | -1,7% | 8.771 | 6.202 | 24/08/2026",Cần Thơ 02,"-1,7%",-1.7,1,3,0.2727272727272727,"Cần Thơ 02 | 4.220 | 7.950 | 180 | -1,7% | 8.771 | 6.202 | 24/08/2026",12,"[{""logical_row"": 0, ""return"": ""Hải Phòng 02"", ""value_text"": ""6,1%"", ""value"": 6.1}, {""logical_row"": 1, ""return"": ""Đà Nẵng 01"", ""value_text"": ""15,7%"", ""value"": 15.7}, {""logical_row"": 2, ""return"": ""Khánh Hòa 03"", ""value_text"": ""17,4%"", ""value"": 17.4}, {""logical_row"": 3, ""return"": ""Cần Thơ 02"", ""value_text"": ""-1,7%"", ""value"": -1.7}, {""logical_row"": 4, ""return"": ""Hà Nội 01"", ""value_text"": ""1,3%"", ""value"": 1.3}, {""logical_row"": 5, ""return"": ""Hải Phòng 02"", ""value_text"": ""-1,3%"", ""value"": -1.3}, {""logical_row"": 6, ""return"": ""Đà Nẵng 01"", ""value_text"": ""14,8%"", ""value"": 14.8}, {""logical_row"": 7, ""return"": ""Khánh Hòa 03"", ""value_text"": ""16,3%"", ""value"": 16.3}, {""logical_row"": 8, ""return"": ""Cần Thơ 02"", ""value_text"": ""10,3%"", ""value"": 10.3}, {""logical_row"": 9, ""return"": ""Hà Nội 01"", ""value_text"": ""13,9%"", ""value"": 13.9}, {""logical_row"": 10, ""return"": ""Hải Phòng 02"", ""value_text"": ""2,6%"", ""value"": 2.6}, {""logical_row"": 11, ""return"": ""Đà Nẵng 01"", ""value_text"": ""-1,1%"", ""value"": -1.1}]",True,1,6,0,False,p02_b00035,1,6,0,False,p02_b00035
