document_id,page,table,value_column,reasoning_type,questions,correct,expected_rows,solver_rows,expected_row_count,solver_row_count
B-train-00367,1,1,Lượt khám,argmin,1,0,8,15,1,1
B-train-00368,1,1,Tồn đầu,argmin,1,1,9,9,1,1
B-train-00368,1,1,Tồn đầu,argmax,1,1,10,10,1,1
B-train-00368,1,1,Nhập,argmax,1,1,11,11,1,1
B-train-00369,1,1,Khách quốc tế,argmax,1,1,6,6,1,1
B-train-00369,1,1,Tỷ trọng (%),argmin,1,1,6,6,1,1
B-train-00369,1,1,Công suất phòng,argmax,1,1,7,7,1,1
B-train-00369,1,1,Khách quốc tế,argmin,1,1,13,13,1,1
B-train-00370,1,1,Lưu lượng,argmin,1,1,6,6,1,1
B-train-00370,1,1,Kỳ này,argmax,1,1,6,6,1,1
B-train-00370,1,1,Lũy kế,argmin,1,1,13,13,1,1
B-train-00370,2,1,Tỷ lệ rớt cuộc,argmax,1,1,14,14,1,1
B-train-00371,1,1,Kỳ này,argmax,1,1,17,17,1,1
B-train-00371,1,1,Công suất phòng,argmin,1,1,9,9,1,1
B-train-00371,1,1,Doanh thu,argmax,1,1,15,15,1,1
B-train-00371,1,1,Lũy kế,argmin,1,1,8,8,1,1
B-train-00372,1,1,Kế hoạch năm,argmax,1,1,8,8,1,1
B-train-00372,1,1,Định biên,argmin,1,0,5,6,1,1
B-train-00372,1,1,Tỷ trọng (%),argmin,1,1,8,8,1,1
B-train-00373,1,2,Phản ánh,argmax,1,0,3,4,1,1
B-train-00373,1,2,Lưu lượng,argmax,1,1,7,7,1,1
B-train-00373,1,1,Công suất phòng,argmin,1,1,3,3,1,1
B-train-00373,1,1,Kế hoạch năm,argmin,1,1,6,6,1,1
B-train-00374,1,1,Tỷ trọng (%),argmax,1,0,9,7,1,1
B-train-00374,1,2,Xuất,argmax,1,1,11,11,1,1
B-train-00374,1,2,Tồn đầu,argmin,1,1,6,6,1,1
B-train-00374,1,2,Xuất,argmin,1,0,13,4,1,1
B-train-00375,1,1,Tiến độ,argmin,1,1,3,3,1,1
B-train-00375,1,2,COD,argmax,1,1,7,7,1,1
B-train-00375,1,2,BOD5,argmax,1,1,14,14,1,1
B-train-00375,1,1,Giải ngân,argmin,1,1,5,5,1,1
B-train-00376,1,1,pH,argmin,1,1,8,8,1,1
B-train-00376,1,2,BOD5,argmax,1,1,12,12,1,1
B-train-00376,1,1,Tỷ trọng (%),argmin,1,0,7,9,1,1
B-train-00377,1,1,Tỷ lệ đạt,argmax,1,1,4,4,1,1
B-train-00377,1,2,Kỳ trước,argmin,1,0,9,3,1,1
B-train-00377,1,1,Lũy kế,argmax,1,1,7,7,1,1
B-train-00377,1,1,Thí sinh,argmin,1,0,5,12,1,1
B-train-00378,1,1,Kỳ trước,argmin,1,1,5,5,1,1
B-train-00378,1,1,Tỷ trọng (%),argmin,1,1,5,5,1,1
B-train-00378,1,1,Tỷ lệ,argmax,1,1,5,5,1,1
B-train-00379,1,1,Huy động,argmax,1,1,11,11,1,1
B-train-00379,1,1,Tỷ trọng (%),argmin,1,0,8,10,1,1
B-train-00379,1,1,Huy động,argmin,1,0,5,10,1,1
B-train-00379,1,1,Tăng trưởng,argmax,1,1,3,3,1,1
B-train-00380,1,1,Chi phí,argmax,1,1,9,9,1,1
B-train-00380,1,1,Chi phí,argmin,1,1,4,4,1,1
B-train-00380,1,2,Chuyển tuyến,argmin,1,1,10,10,1,1
B-train-00381,1,2,Nhập viện,argmax,1,1,4,4,1,1
B-train-00381,1,2,Lượt khám,argmin,1,1,7,7,1,1
B-train-00381,1,1,Công suất đỉnh,argmax,1,0,13,3,1,1
B-train-00382,1,1,Kỳ trước,argmin,1,1,3,3,1,1
B-train-00382,1,1,Lượt khám,argmax,1,0,9,11,1,1
B-train-00383,1,1,Tỷ trọng (%),argmax,1,1,9,9,1,1
B-train-00383,1,1,Công suất đỉnh,argmax,1,1,10,10,1,1
B-train-00383,1,1,Kỳ này,argmin,1,1,14,14,1,1
B-train-00383,1,1,Sự cố,argmin,1,0,13,5,1,1
B-train-00384,1,1,Hoàn trả,argmax,1,1,5,5,1,1
B-train-00384,1,1,Số đơn,argmin,1,1,14,14,1,1
B-train-00384,1,1,Giá trị bán,argmax,1,1,5,5,1,1
B-train-00385,1,2,Phản ánh,argmin,1,1,7,7,1,1
B-train-00385,1,2,Tỷ lệ rớt cuộc,argmax,1,1,11,11,1,1
B-train-00385,1,2,Phản ánh,argmax,1,1,10,10,1,1
B-train-00385,1,2,Thuê bao,argmin,1,1,7,7,1,1
B-train-00386,1,1,Tỷ trọng (%),argmax,1,1,6,6,1,1
B-train-00386,1,2,Giá trị hợp đồng,argmin,1,1,6,6,1,1
B-train-00386,1,2,Tỷ trọng (%),argmax,1,1,8,8,1,1
B-train-00386,1,1,Tỷ trọng (%),argmin,1,1,10,10,1,1
B-train-00387,1,1,Phản ánh,argmin,1,1,7,7,1,1
B-train-00387,1,1,Lưu lượng,argmin,1,1,11,11,1,1
B-train-00387,1,2,Kế hoạch năm,argmax,1,1,6,6,1,1
B-train-00387,1,2,Giá trúng,argmax,1,1,4,4,1,1
B-train-00388,1,1,Tỷ trọng (%),argmin,1,1,3,3,1,1
B-train-00388,1,1,Nhập viện,argmax,1,1,8,8,1,1
B-train-00389,1,2,Tỷ trọng (%),argmax,1,1,9,9,1,1
B-train-00389,1,2,COD,argmax,1,0,9,3,1,1
B-train-00389,1,2,pH,argmin,1,0,11,5,1,1
B-train-00389,1,2,BOD5,argmin,1,1,8,8,1,1
B-train-00390,1,2,Đã giải quyết,argmin,1,1,11,11,1,1
B-train-00390,1,2,Hồ sơ nhận,argmin,1,0,8,3,1,1
B-train-00390,1,2,Hồ sơ nhận,argmax,1,1,7,7,1,1
B-train-00391,1,1,Tỷ lệ,argmin,1,1,12,12,1,1
B-train-00391,1,1,Lũy kế,argmax,1,1,10,10,1,1
B-train-00391,1,1,Phí bảo hiểm,argmax,1,1,3,3,1,1
B-train-00392,1,1,Lũy kế,argmin,1,1,5,5,1,1
B-train-00392,1,1,Nhập viện,argmax,1,1,17,17,1,1
B-train-00392,1,1,Kỳ này,argmin,1,1,7,7,1,1
B-train-00392,1,1,Lũy kế,argmax,1,1,16,16,1,1
B-train-00393,1,1,Kế hoạch năm,argmax,1,1,11,11,1,1
B-train-00393,1,2,Doanh thu,argmax,1,1,7,7,1,1
B-train-00393,1,2,Khách quốc tế,argmin,1,1,9,9,1,1
B-train-00393,1,2,Khách nội địa,argmin,1,1,5,5,1,1
B-train-00394,1,1,Giải ngân,argmax,1,1,10,10,1,1
B-train-00394,1,1,Giá trị hợp đồng,argmin,1,0,11,3,1,1
B-train-00394,1,1,Kỳ trước,argmin,1,1,8,8,1,1
B-train-00394,1,2,Đơn xử lý,argmax,1,1,9,9,1,1
B-train-00395,1,1,Kỳ này,argmin,1,1,3,3,1,1
B-train-00395,1,2,Tỷ trọng (%),argmax,1,1,10,10,1,1
B-train-00395,1,1,Tỷ lệ,argmax,1,0,6,11,1,1
B-train-00395,1,1,Tỷ trọng (%),argmin,1,1,11,11,1,1
B-train-00396,1,2,Lũy kế,argmin,1,1,14,14,1,1
B-train-00396,1,1,Khách quốc tế,argmin,1,1,10,10,1,1
B-train-00396,1,1,Khách quốc tế,argmax,1,1,5,5,1,1
B-train-00397,1,1,Lũy kế,argmax,1,1,10,10,1,1
B-train-00397,1,1,Giải ngân,argmin,1,1,5,5,1,1
B-train-00397,1,1,Tiến độ,argmin,1,1,19,19,1,1
B-train-00397,1,1,Tiến độ,argmax,1,1,16,16,1,1
B-train-00398,1,1,BOD5,argmax,1,1,9,9,1,1
B-train-00398,1,1,Tỷ trọng (%),argmin,1,1,11,11,1,1
B-train-00398,1,1,Tỷ trọng (%),argmax,1,1,10,10,1,1
B-train-00398,1,1,Kế hoạch năm,argmin,1,1,15,15,1,1
B-train-00399,1,1,Số đơn,argmax,1,1,3,3,1,1
B-train-00399,1,1,Giá trị bán,argmax,1,1,7,7,1,1
B-train-00399,1,1,Kỳ trước,argmin,1,1,9,9,1,1
B-train-00399,1,2,Lượt khám,argmin,1,0,7,9,1,1
B-train-00400,1,1,Huy động,argmax,1,1,3,3,1,1
B-train-00400,1,1,Tăng trưởng,argmin,1,1,14,14,1,1
B-train-00401,1,1,Giá trị hợp đồng,argmax,1,0,5,4,1,1
B-train-00401,1,2,Kỳ trước,argmin,1,1,3,3,1,1
B-train-00401,1,2,Kỳ này,argmax,1,1,3,3,1,1
B-train-00401,1,1,Giá trị hợp đồng,argmin,1,1,11,11,1,1
B-train-00402,1,1,Tồn đầu,argmin,1,1,6,6,1,1
B-train-00402,1,2,Giải ngân,argmin,1,0,6,8,1,1
B-train-00402,1,2,Giải ngân,argmax,1,1,4,4,1,1
B-train-00402,1,1,Nhập,argmax,1,1,8,8,1,1
B-train-00403,1,1,Chuyển tuyến,argmax,1,1,15,15,1,1
B-train-00403,1,1,Nhập viện,argmax,1,1,10,10,1,1
B-train-00404,2,1,Đúng hạn,argmin,1,1,8,8,1,1
B-train-00404,1,1,Đúng hạn,argmin,1,1,11,11,1,1
B-train-00404,2,1,Kế hoạch năm,argmax,1,1,13,3,1,1
B-train-00404,1,1,Chi phí,argmax,1,1,5,5,1,1
B-train-00405,1,2,Lưu lượng,argmax,1,1,3,3,1,1
B-train-00405,1,1,Tiến độ,argmin,1,1,9,9,1,1
B-train-00405,1,1,Tiến độ,argmax,1,1,10,10,1,1
B-train-00405,1,1,Tỷ trọng (%),argmin,1,1,3,3,1,1
B-train-00406,1,1,Chênh lệch,argmax,1,1,14,14,1,1
B-train-00406,1,1,Thực hiện,argmax,1,1,8,8,1,1
B-train-00406,1,1,Chênh lệch,argmin,1,1,5,5,1,1
B-train-00407,1,2,Lũy kế,argmin,1,0,7,3,1,1
B-train-00407,1,1,Kỳ trước,argmin,1,1,10,10,1,1
B-train-00407,1,2,Huy động,argmax,1,1,3,3,1,1
B-train-00408,1,1,Đúng giờ,argmin,1,1,9,9,1,1
B-train-00408,1,1,Doanh thu,argmin,1,1,10,10,1,1
B-train-00408,1,1,Hành khách,argmax,1,1,8,8,1,1
B-train-00409,1,1,Kế hoạch năm,argmax,1,0,3,10,1,1
B-train-00409,1,1,Hành khách,argmin,1,1,10,10,1,1
B-train-00409,1,1,Đúng giờ,argmin,1,1,12,12,1,1
B-train-00410,2,1,Tăng trưởng,argmax,1,1,10,10,1,1
B-train-00410,2,1,Kế hoạch năm,argmax,1,1,10,10,1,1
B-train-00411,1,1,Tỷ trọng (%),argmax,1,1,17,17,1,1
B-train-00411,1,1,Diện tích (ha),argmin,1,1,14,14,1,1
B-train-00411,1,1,Sản lượng (tấn),argmin,1,1,14,14,1,1
B-train-00412,1,1,Giá trúng,argmax,1,1,9,9,1,1
B-train-00412,1,1,Kỳ trước,argmin,1,1,12,12,1,1
B-train-00412,1,1,Kỳ trước,argmax,1,1,10,10,1,1
B-train-00413,1,1,Giải ngân,argmax,1,0,14,6,1,1
B-train-00413,1,1,Lũy kế,argmin,1,0,17,6,1,1
B-train-00413,1,1,Tiến độ,argmax,1,1,10,10,1,1
B-train-00413,1,1,Kỳ này,argmin,1,0,11,12,1,1
B-train-00414,1,1,Tỷ trọng (%),argmax,1,1,4,4,1,1
B-train-00414,1,1,Đạt,argmin,1,1,6,6,1,1
B-train-00414,1,2,Tỷ lệ đạt,argmin,1,1,6,6,1,1
B-train-00415,1,1,Hành khách,argmin,1,1,14,14,1,1
B-train-00415,1,1,Đúng giờ,argmax,1,1,3,3,1,1
B-train-00415,1,1,Doanh thu,argmin,1,1,14,14,1,1
B-train-00415,1,1,Doanh thu,argmax,1,1,7,7,1,1
B-train-00416,1,1,Xuất,argmax,1,1,16,16,1,1
B-train-00416,1,1,Tồn đầu,argmin,1,1,13,13,1,1
B-train-00416,1,1,Tồn cuối,argmax,1,1,4,4,1,1
B-train-00417,1,2,Kỳ này,argmin,1,1,3,3,1,1
B-train-00417,1,1,Tồn đầu,argmax,1,1,6,6,1,1
B-train-00417,1,1,Tỷ trọng (%),argmin,1,1,13,13,1,1
B-train-00418,2,1,Tỷ trọng (%),argmax,1,1,3,3,1,1
B-train-00418,1,1,Lưu lượng,argmin,1,1,6,6,1,1
B-train-00418,1,1,Tỷ trọng (%),argmin,1,1,15,15,1,1
B-train-00418,1,1,Tỷ lệ rớt cuộc,argmax,1,1,3,3,1,1
B-train-00419,1,1,Tổn thất,argmin,1,1,14,14,1,1
B-train-00419,1,1,Tổn thất,argmax,1,1,9,9,1,1
B-train-00419,1,1,Công suất đỉnh,argmax,1,1,3,3,1,1
B-train-00419,1,1,Tỷ trọng (%),argmin,1,1,10,10,1,1
B-train-00420,1,2,Hành khách,argmin,1,1,6,6,1,1
B-train-00420,1,1,Sản lượng (tấn),argmax,1,1,10,10,1,1
B-train-00421,1,2,Huy động,argmin,1,1,5,5,1,1
B-train-00421,1,2,Kỳ này,argmin,1,1,6,6,1,1
B-train-00421,1,2,Tỷ trọng (%),argmax,1,0,7,3,1,1
B-train-00422,1,1,Chi trả,argmin,1,1,10,10,1,1
B-train-00422,1,1,Tỷ trọng (%),argmax,1,0,8,3,1,1
B-train-00422,1,1,Đã giải quyết,argmax,1,1,9,9,1,1
B-train-00423,1,2,Lũy kế,argmin,1,0,7,10,1,1
B-train-00423,1,1,Phí bảo hiểm,argmin,1,1,4,4,1,1
B-train-00423,1,2,Giá trúng,argmax,1,1,5,5,1,1
B-train-00424,1,1,Khách quốc tế,argmin,1,0,16,11,1,1
B-train-00424,1,1,Công suất phòng,argmin,1,1,14,14,1,1
B-train-00424,1,1,Doanh thu,argmax,1,1,18,18,1,1
B-train-00424,1,1,Tỷ trọng (%),argmax,1,1,6,6,1,1
B-train-00425,1,1,Tồn cuối,argmax,1,1,7,7,1,1
B-train-00425,1,2,Lũy kế,argmin,1,1,5,5,1,1
B-train-00425,1,1,Tồn đầu,argmax,1,0,7,4,1,1
B-train-00426,1,1,Phản ánh,argmin,1,1,9,9,1,1
B-train-00426,2,1,Tỷ trọng (%),argmax,1,1,11,11,1,1
B-train-00426,1,1,Tỷ lệ rớt cuộc,argmax,1,1,7,7,1,1
B-train-00427,1,1,Kế hoạch,argmax,1,1,6,6,1,1
B-train-00427,1,1,Chênh lệch,argmax,1,1,10,10,1,1
B-train-00427,1,2,Kỳ này,argmin,1,1,4,4,1,1
B-train-00427,1,1,Tỷ lệ,argmin,1,1,4,4,1,1
B-train-00428,1,1,Giá trúng,argmax,1,1,9,9,1,1
B-train-00428,1,1,Lũy kế,argmin,1,1,17,17,1,1
B-train-00428,1,1,Lũy kế,argmax,1,1,5,5,1,1
B-train-00429,1,1,Tồn cuối,argmin,1,1,9,9,1,1
B-train-00429,1,1,Kỳ này,argmax,1,1,4,4,1,1
B-train-00429,1,2,Trễ hạn,argmin,1,1,3,3,1,1
B-train-00430,1,1,Công suất đỉnh,argmin,1,1,6,6,1,1
B-train-00430,1,1,Lũy kế,argmax,1,1,12,12,1,1
B-train-00430,1,1,Sự cố,argmax,1,1,5,5,1,1
B-train-00431,1,2,Kỳ trước,argmax,1,1,3,3,1,1
B-train-00431,1,2,Diện tích (ha),argmin,1,1,7,7,1,1
B-train-00431,1,1,Công suất phòng,argmin,1,1,10,10,1,1
B-train-00431,1,1,Doanh thu,argmax,1,1,9,9,1,1
B-train-00432,1,1,Giải ngân,argmax,1,1,4,4,1,1
B-train-00432,1,1,Tiến độ,argmin,1,1,5,5,1,1
B-train-00432,1,1,Giá trị hợp đồng,argmax,1,0,7,4,1,1
B-train-00432,1,1,Giá trị hợp đồng,argmin,1,0,12,11,1,1
B-train-00433,1,2,Tồn cuối,argmax,1,1,3,3,1,1
B-train-00433,1,1,Doanh thu,argmin,1,1,8,8,1,1
B-train-00433,1,2,Kỳ trước,argmin,1,1,8,8,1,1
B-train-00433,1,2,Lũy kế,argmax,1,1,5,5,1,1
B-train-00434,1,1,Công suất phòng,argmax,1,1,3,3,1,1
B-train-00434,1,1,Công suất phòng,argmin,1,1,8,8,1,1
B-train-00434,1,1,Doanh thu,argmax,1,1,3,3,1,1
B-train-00435,1,1,Đã giải quyết,argmax,1,1,12,12,1,1
B-train-00435,1,1,Kỳ này,argmin,1,1,3,3,1,1
B-train-00435,1,1,Đã giải quyết,argmin,1,1,3,3,1,1
B-train-00435,1,1,Trễ hạn,argmax,1,1,19,19,1,1
B-train-00436,1,2,Doanh thu,argmax,1,0,3,11,1,1
B-train-00436,1,1,Hành khách,argmax,1,1,4,4,1,1
B-train-00437,1,1,Tiến độ,argmin,1,1,3,3,1,1
B-train-00437,1,1,Giải ngân,argmax,1,1,11,11,1,1
B-train-00437,1,1,Giải ngân,argmin,1,1,9,9,1,1
B-train-00437,1,1,Tiến độ,argmax,1,1,20,20,1,1
B-train-00438,1,1,Công suất phòng,argmax,1,1,4,4,1,1
B-train-00438,1,2,Diện tích (ha),argmin,1,1,10,10,1,1
B-train-00438,1,1,Lũy kế,argmin,1,1,6,6,1,1
B-train-00439,2,1,Tỷ trọng (%),argmax,1,1,14,14,1,1
B-train-00439,2,1,Kế hoạch năm,argmax,1,1,6,6,1,1
B-train-00439,2,1,Tỷ trọng (%),argmin,1,1,6,6,1,1
B-train-00440,1,1,Chuyển tuyến,argmin,1,1,9,9,1,1
B-train-00440,1,1,Nhập viện,argmin,1,1,11,11,1,1
B-train-00441,1,1,Kỳ trước,argmin,1,1,6,6,1,1
B-train-00441,2,1,Giải ngân,argmax,1,1,10,10,1,1
B-train-00441,2,1,Tỷ trọng (%),argmin,1,1,14,14,1,1
B-train-00441,2,1,Tiến độ,argmax,1,1,15,15,1,1
B-train-00442,1,1,Hồ sơ nhận,argmax,1,1,11,11,1,1
B-train-00442,1,1,Chi trả,argmin,1,1,8,8,1,1
B-train-00442,1,2,Chi phí,argmin,1,1,3,3,1,1
B-train-00442,1,2,Tỷ trọng (%),argmax,1,1,3,3,1,1
B-train-00443,1,1,Sản lượng (tấn),argmax,1,1,13,13,1,1
B-train-00443,1,1,Kế hoạch năm,argmax,1,1,8,8,1,1
B-train-00443,1,1,Kế hoạch năm,argmin,1,1,14,14,1,1
B-train-00444,2,1,Tỷ lệ rớt cuộc,argmin,1,1,4,4,1,1
B-train-00444,2,1,Phản ánh,argmax,1,0,6,14,1,1
B-train-00444,2,1,Lưu lượng,argmin,1,1,16,16,1,1
B-train-00444,2,1,Lưu lượng,argmax,1,1,6,6,1,1
B-train-00445,2,1,Tỷ lệ,argmin,1,1,5,5,1,1
B-train-00445,2,1,Chênh lệch,argmax,1,1,10,10,1,1
B-train-00445,1,1,Chênh lệch,argmin,1,1,3,3,1,1
B-train-00445,2,1,Tỷ lệ,argmax,1,1,10,10,1,1
B-train-00446,1,1,Diện tích (ha),argmin,1,1,8,8,1,1
B-train-00446,1,2,Kỳ này,argmax,1,1,12,12,1,1
B-train-00447,1,1,Đạt,argmin,1,1,14,14,1,1
B-train-00447,1,1,Tỷ lệ đạt,argmax,1,0,15,4,1,1
B-train-00447,1,1,Tỷ lệ đạt,argmin,1,1,16,16,1,1
B-train-00448,1,1,Kỳ trước,argmin,1,1,11,11,1,1
B-train-00448,1,1,Giải ngân,argmin,1,1,3,3,1,1
B-train-00448,1,1,Tiến độ,argmax,1,1,11,11,1,1
B-train-00449,1,1,Tồn đầu,argmin,1,1,8,8,1,1
B-train-00449,1,1,Tồn cuối,argmin,1,1,6,6,1,1
B-train-00449,1,1,Tồn cuối,argmax,1,1,8,8,1,1
B-train-00449,1,1,Nhập,argmax,1,1,10,10,1,1
B-train-00450,1,1,Tỷ lệ đạt,argmin,1,1,10,10,1,1
B-train-00450,1,1,Thí sinh,argmax,1,0,10,4,1,1
B-train-00451,1,1,Kỳ trước,argmin,1,1,5,5,1,1
B-train-00451,1,2,Kỳ này,argmax,1,1,7,7,1,1
B-train-00451,1,1,Tiến độ,argmin,1,1,8,8,1,1
B-train-00451,1,2,Lũy kế,argmax,1,1,7,7,1,1
B-train-00452,1,1,Chi phí,argmin,1,0,4,7,1,1
B-train-00452,1,1,Kỳ này,argmax,1,0,5,7,1,1
B-train-00452,1,1,Chi phí,argmax,1,1,3,3,1,1
B-train-00453,1,2,Tồn cuối,argmin,1,1,6,6,1,1
B-train-00453,1,2,Tỷ trọng (%),argmax,1,1,4,4,1,1
B-train-00453,1,2,Chi phí,argmax,1,1,10,10,1,1
B-train-00453,1,1,Tăng trưởng,argmin,1,1,5,5,1,1
B-train-00454,1,2,Lưu lượng,argmax,1,1,3,3,1,1
B-train-00454,1,1,Chi trả,argmax,1,1,9,9,1,1
B-train-00454,1,2,Kế hoạch năm,argmin,1,0,5,7,1,1
B-train-00454,1,1,Trễ hạn,argmin,1,0,12,3,1,1
B-train-00455,1,1,Kỳ trước,argmin,1,1,15,15,1,1
B-train-00455,1,1,Nhập viện,argmax,1,1,5,5,1,1
B-train-00455,1,1,Kỳ trước,argmax,1,1,5,5,1,1
B-train-00455,1,1,Nhập viện,argmin,1,1,11,11,1,1
B-train-00456,1,1,COD,argmin,1,1,3,3,1,1
B-train-00456,1,1,Tỷ trọng (%),argmin,1,1,8,8,1,1
B-train-00456,1,1,pH,argmax,1,1,12,12,1,1
B-train-00456,1,1,COD,argmax,1,1,13,13,1,1
B-train-00457,1,2,Hành khách,argmin,1,1,3,3,1,1
B-train-00457,1,2,Doanh thu,argmin,1,0,6,9,1,1
B-train-00457,1,2,Đúng giờ,argmax,1,1,3,3,1,1
B-train-00457,1,2,Số chuyến,argmax,1,1,5,5,1,1
B-train-00458,1,1,Tồn đầu,argmin,1,1,7,7,1,1
B-train-00458,1,2,Lưu lượng,argmax,1,1,11,11,1,1
B-train-00459,1,1,Tỷ trọng (%),argmax,1,1,11,11,1,1
B-train-00459,1,1,Diện tích (ha),argmax,1,1,6,6,1,1
B-train-00459,1,1,Diện tích (ha),argmin,1,1,3,3,1,1
B-train-00460,1,1,Phí bảo hiểm,argmin,1,1,14,14,1,1
B-train-00460,1,1,Bồi thường,argmax,1,1,15,15,1,1
B-train-00460,1,1,Tỷ lệ,argmin,1,1,7,7,1,1
B-train-00460,1,1,Kế hoạch năm,argmax,1,1,16,16,1,1
B-train-00461,1,2,BOD5,argmax,1,1,6,6,1,1
B-train-00461,1,1,Kỳ trước,argmin,1,1,8,8,1,1
B-train-00461,1,1,Kỳ trước,argmax,1,1,7,7,1,1
B-train-00461,1,2,Kế hoạch năm,argmin,1,1,8,8,1,1
B-train-00462,1,1,Phí bảo hiểm,argmax,1,1,11,11,1,1
B-train-00462,1,1,Tỷ lệ,argmin,1,1,4,4,1,1
B-train-00462,1,1,Kế hoạch năm,argmax,1,1,3,3,1,1
B-train-00462,1,1,Bồi thường,argmin,1,1,6,6,1,1
B-train-00463,1,2,Kỳ này,argmax,1,1,10,10,1,1
B-train-00463,1,1,Tỷ trọng (%),argmin,1,1,7,7,1,1
B-train-00463,1,1,Đúng giờ,argmax,1,1,8,8,1,1
B-train-00463,1,2,Lũy kế,argmin,1,1,4,4,1,1
B-train-00464,1,1,Kỳ trước,argmax,1,1,20,20,1,1
B-train-00464,1,1,Tiến độ,argmin,1,0,12,8,1,1
B-train-00464,1,1,Giải ngân,argmin,1,1,8,8,1,1
B-train-00465,1,2,Thực hiện,argmax,1,1,5,5,1,1
B-train-00465,1,1,Tỷ lệ rớt cuộc,argmin,1,1,3,3,1,1
B-train-00465,1,2,Chênh lệch,argmin,1,1,11,11,1,1
B-train-00465,1,2,Tỷ lệ,argmax,1,1,12,12,1,1
B-train-00466,1,1,Kế hoạch năm,argmax,1,1,5,5,1,1
B-train-00466,1,1,Tăng trưởng,argmax,1,1,12,12,1,1
B-train-00466,1,1,Huy động,argmin,1,1,11,11,1,1
B-train-00467,1,2,Tồn cuối,argmax,1,1,10,10,1,1
B-train-00467,1,2,Chi phí,argmin,1,1,10,10,1,1
B-train-00467,1,2,Tồn cuối,argmin,1,1,5,5,1,1
B-train-00467,1,2,Đúng hạn,argmax,1,1,5,5,1,1
B-train-00468,1,1,Bồi thường,argmin,1,1,10,10,1,1
B-train-00468,1,1,Phí bảo hiểm,argmax,1,1,6,6,1,1
B-train-00468,1,1,Phí bảo hiểm,argmin,1,1,10,10,1,1
B-train-00469,1,1,Tiến độ,argmin,1,1,14,14,1,1
B-train-00469,1,1,Giải ngân,argmin,1,1,9,9,1,1
B-train-00469,1,1,Tiến độ,argmax,1,1,16,16,1,1
B-train-00469,1,1,Giải ngân,argmax,1,1,3,3,1,1
B-train-00470,1,2,Tồn cuối,argmax,1,1,3,3,1,1
B-train-00470,1,2,Đơn xử lý,argmin,1,1,4,4,1,1
B-train-00470,1,2,Tỷ trọng (%),argmin,1,1,10,10,1,1
B-train-00470,1,2,Tỷ trọng (%),argmax,1,1,4,4,1,1
B-train-00471,1,1,Tỷ lệ rớt cuộc,argmax,1,1,9,9,1,1
B-train-00471,1,1,Thuê bao,argmin,1,0,5,10,1,1
B-train-00471,1,2,Tăng trưởng,argmin,1,1,6,6,1,1
B-train-00471,1,1,Tỷ trọng (%),argmax,1,1,8,8,1,1
B-train-00472,1,1,Khách quốc tế,argmin,1,0,13,3,1,1
B-train-00472,1,1,Khách quốc tế,argmax,1,1,3,3,1,1
B-train-00472,1,1,Doanh thu,argmin,1,1,3,3,1,1
B-train-00473,2,1,Nợ quá hạn,argmin,1,1,7,7,1,1
B-train-00473,2,1,Nợ quá hạn,argmax,1,1,3,3,1,1
B-train-00473,2,1,Tăng trưởng,argmax,1,1,4,4,1,1
B-train-00473,2,1,Kỳ này,argmin,1,1,6,6,1,1
B-train-00474,1,2,Kế hoạch năm,argmin,1,1,10,10,1,1
B-train-00474,1,1,Số chuyến,argmax,1,0,4,3,1,1
B-train-00474,1,1,Hành khách,argmax,1,1,9,9,1,1
B-train-00475,1,1,Huy động,argmin,1,1,10,10,1,1
B-train-00475,1,1,Tăng trưởng,argmax,1,1,5,5,1,1
B-train-00475,1,1,Lũy kế,argmax,1,0,9,5,1,1
B-train-00475,1,1,Tỷ trọng (%),argmin,1,1,5,5,1,1
B-train-00476,1,1,Kế hoạch năm,argmax,1,1,4,4,1,1
B-train-00476,1,2,Kế hoạch năm,argmin,1,1,5,5,1,1
B-train-00476,1,2,Giá trị bán,argmin,1,1,9,9,1,1
B-train-00476,1,2,Giá trị bán,argmax,1,1,4,4,1,1
B-train-00477,1,2,Lũy kế,argmin,1,1,3,3,1,1
B-train-00477,1,2,Lũy kế,argmax,1,1,8,8,1,1
B-train-00477,1,2,Hoàn trả,argmax,1,1,11,11,1,1
B-train-00478,1,1,Phản ánh,argmax,1,1,10,10,1,1
B-train-00478,1,1,Kế hoạch năm,argmax,1,1,5,5,1,1
B-train-00478,1,1,Kế hoạch năm,argmin,1,1,9,9,1,1
B-train-00479,1,1,Nhập,argmax,1,1,3,3,1,1
B-train-00479,1,2,Chuyển tuyến,argmin,1,0,11,6,1,1
B-train-00479,1,2,Lượt khám,argmin,1,0,10,6,1,1
B-train-00480,1,1,Đã giải quyết,argmax,1,1,12,12,1,1
B-train-00480,1,1,Tỷ trọng (%),argmax,1,1,5,5,1,1
B-train-00480,1,1,Đã giải quyết,argmin,1,1,10,10,1,1
B-train-00480,1,1,Chi trả,argmin,1,1,10,10,1,1
B-train-00481,1,1,Kỳ trước,argmin,1,1,16,16,1,1
B-train-00481,1,1,Kỳ trước,argmax,1,1,10,10,1,1
B-train-00481,1,1,Nợ quá hạn,argmin,1,1,14,14,1,1
B-train-00481,1,1,Nợ quá hạn,argmax,1,1,13,13,1,1
B-train-00482,1,1,Phản ánh,argmin,1,1,9,9,1,1
B-train-00482,1,1,Tỷ lệ rớt cuộc,argmin,1,1,10,10,1,1
B-train-00482,1,1,Lưu lượng,argmax,1,1,9,9,1,1
