document_id,page,table,reasoning_type,value_column,return_column,question_id,expected_answer,expected_row,solver_answer,solver_row,is_correct,table_expected_rows,table_solver_rows,table_expected_row_count,table_solver_row_count
B-train-00297,1,1,argmax,Diện tích (ha),Địa bàn,B-train-00297-q03,Đà Nẵng,5,Đà Nẵng,5,True,5,5,1,1
B-train-00297,1,2,argmin,Định biên,Phòng ban,B-train-00297-q05,Công nghệ,6,Khánh Hòa,3,False,6|7|8,3|8,3,2
B-train-00297,1,2,argmax,Thiếu/thừa,Phòng ban,B-train-00297-q07,Chăm sóc khách hàng,8,Chăm sóc khách hàng,8,True,6|7|8,3|8,3,2
B-train-00298,1,1,argmin,Đạt,Đơn vị,B-train-00298-q01,THPT Chu Văn An,17,THPT Chu Văn An,17,True,3|5|13|17,3|13|16|17,4,4
B-train-00298,1,1,argmax,Kỳ này,Đơn vị,B-train-00298-q02,THPT Trần Phú,5,THPT Phan Bội Châu,16,False,3|5|13|17,3|13|16|17,4,4
B-train-00298,1,1,argmin,Kỳ này,Đơn vị,B-train-00298-q07,THPT Nguyễn Trãi,13,THPT Nguyễn Trãi,13,True,3|5|13|17,3|13|16|17,4,4
B-train-00298,1,1,argmax,Đạt,Đơn vị,B-train-00298-q10,THPT Nguyễn Trãi,3,THPT Nguyễn Trãi,3,True,3|5|13|17,3|13|16|17,4,4
B-train-00299,1,1,argmax,Kỳ này,Điểm đến,B-train-00299-q02,Đà Lạt,20,Đà Lạt,20,True,9|14|18|20,9|14|18|20,4,4
B-train-00299,1,1,argmin,Kế hoạch năm,Điểm đến,B-train-00299-q05,Vịnh Hạ Long,18,Vịnh Hạ Long,18,True,9|14|18|20,9|14|18|20,4,4
B-train-00299,1,1,argmin,Công suất phòng,Điểm đến,B-train-00299-q07,Phố cổ Hội An,14,Phố cổ Hội An,14,True,9|14|18|20,9|14|18|20,4,4
B-train-00299,1,1,argmax,Khách quốc tế,Điểm đến,B-train-00299-q10,Phố cổ Hội An,9,Phố cổ Hội An,9,True,9|14|18|20,9|14|18|20,4,4
B-train-00300,1,1,argmax,Tỷ trọng (%),Tuyến,B-train-00300-q02,Hà Nội,4,Hà Nội,4,True,4|9,4|9,2,2
B-train-00300,1,1,argmax,Số chuyến,Tuyến,B-train-00300-q06,TP.HCM – Cần Thơ,9,TP.HCM – Cần Thơ,9,True,4|9,4|9,2,2
B-train-00301,1,1,argmin,Giá trị bán,Điểm bán,B-train-00301-q03,Điểm bán phía Nam,7,Điểm bán phía Nam,7,True,4|7|10,4|7|10,3,3
B-train-00301,1,1,argmin,Số đơn,Điểm bán,B-train-00301-q04,Điểm bán phía Nam,7,Điểm bán phía Nam,7,True,4|7|10,4|7|10,3,3
B-train-00301,1,1,argmax,Số đơn,Điểm bán,B-train-00301-q05,Cửa hàng 02,4,Cửa hàng 02,4,True,4|7|10,4|7|10,3,3
B-train-00301,1,1,argmax,Tỷ trọng (%),Điểm bán,B-train-00301-q09,Siêu thị trung tâm,10,Siêu thị trung tâm,10,True,4|7|10,4|7|10,3,3
B-train-00302,1,1,argmin,Giá trị hợp đồng,Dự án,B-train-00302-q01,Trường liên cấp,10,Đồng bằng sông Cửu Long,4,False,10|12,4|10|12,2,3
B-train-00302,1,1,argmax,Tiến độ,Dự án,B-train-00302-q02,Trường liên cấp,10,Trường liên cấp,10,True,10|12,4|10|12,2,3
B-train-00302,1,2,argmin,Chuyển tuyến,Khoa,B-train-00302-q03,Miền Nam,7,Miền Nam,7,True,7,7,1,1
B-train-00302,1,1,argmax,Kỳ trước,Dự án,B-train-00302-q08,Khu tái định cư,12,Khu tái định cư,12,True,10|12,4|10|12,2,3
B-train-00303,1,1,argmax,Phí bảo hiểm,Nghiệp vụ,B-train-00303-q01,Sức khỏe,3,Sức khỏe,3,True,3|4|7|10,3|4|6|7,4,4
B-train-00303,1,1,argmin,Bồi thường,Nghiệp vụ,B-train-00303-q03,Tai nạn con người,7,Tai nạn con người,7,True,3|4|7|10,3|4|6|7,4,4
B-train-00303,1,1,argmax,Bồi thường,Nghiệp vụ,B-train-00303-q04,Tài sản,10,Lâm Đồng,4,False,3|4|7|10,3|4|6|7,4,4
B-train-00303,1,1,argmin,Hợp đồng,Nghiệp vụ,B-train-00303-q05,Lâm Đồng,4,Hàng hóa,6,False,3|4|7|10,3|4|6|7,4,4
B-train-00304,1,1,argmax,Lũy kế,Điểm đến,B-train-00304-q03,Phú Quốc,7,Phú Quốc,7,True,7|11|12,7|11|12,3,3
B-train-00304,1,1,argmax,Công suất phòng,Điểm đến,B-train-00304-q04,Nha Trang,11,Nha Trang,11,True,7|11|12,7|11|12,3,3
B-train-00304,1,1,argmin,Lũy kế,Điểm đến,B-train-00304-q09,Phú Quốc,12,Phú Quốc,12,True,7|11|12,7|11|12,3,3
B-train-00305,1,1,argmax,Công suất phòng,Điểm đến,B-train-00305-q02,Vịnh Hạ Long,13,Vịnh Hạ Long,13,True,4|7|9|13,4|7|9|13,4,4
B-train-00305,1,1,argmin,Công suất phòng,Điểm đến,B-train-00305-q05,Phú Quốc,7,Phú Quốc,7,True,4|7|9|13,4|7|9|13,4,4
B-train-00305,1,1,argmin,Lũy kế,Điểm đến,B-train-00305-q06,Phố cổ Hội An,4,Phố cổ Hội An,4,True,4|7|9|13,4|7|9|13,4,4
B-train-00305,1,1,argmax,Doanh thu,Điểm đến,B-train-00305-q09,Phố cổ Hội An,9,Phố cổ Hội An,9,True,4|7|9|13,4|7|9|13,4,4
B-train-00306,1,2,argmax,Tăng trưởng,Chi nhánh,B-train-00306-q03,Hải Phòng 02,9,Hải Phòng 02,9,True,9,9,1,1
B-train-00306,1,1,argmin,Hiện có,Phòng ban,B-train-00306-q07,Vận hành,11,Vận hành,11,True,6|11,6|11,2,2
B-train-00306,1,1,argmax,Lũy kế,Phòng ban,B-train-00306-q08,Đà Nẵng,6,Đà Nẵng,6,True,6|11,6|11,2,2
B-train-00306,1,1,argmin,Thiếu/thừa,Phòng ban,B-train-00306-q10,Vận hành,11,Vận hành,11,True,6|11,6|11,2,2
B-train-00307,1,2,argmin,Kỳ trước,Gói thầu,B-train-00307-q03,GT64,10,GT64,10,True,10|11,10|11,2,2
B-train-00307,1,1,argmin,Đã giải quyết,Nhóm chế độ,B-train-00307-q05,Thất nghiệp,9,Thất nghiệp,9,True,3|9,3|9,2,2
B-train-00307,1,2,argmax,Kỳ trước,Gói thầu,B-train-00307-q06,GT53,11,GT53,11,True,10|11,10|11,2,2
B-train-00307,1,1,argmax,Chi trả,Nhóm chế độ,B-train-00307-q08,Cần Thơ,3,Cần Thơ,3,True,3|9,3|9,2,2
B-train-00308,1,1,argmax,Tỷ trọng (%),Khu vực,B-train-00308-q01,Cụm BTS-01,13,Cụm BTS-02,14,False,5|6|9|13,5|6|9|14,4,4
B-train-00308,1,1,argmax,Lưu lượng,Khu vực,B-train-00308-q02,Khu vực đô thị,6,Khu vực đô thị,6,True,5|6|9|13,5|6|9|14,4,4
B-train-00308,1,1,argmin,Tỷ trọng (%),Khu vực,B-train-00308-q05,Miền Nam,9,Miền Nam,9,True,5|6|9|13,5|6|9|14,4,4
B-train-00308,1,1,argmin,Lưu lượng,Khu vực,B-train-00308-q10,Khu vực ven biển,5,Khu vực ven biển,5,True,5|6|9|13,5|6|9|14,4,4
B-train-00309,1,1,argmax,Kỳ trước,Nghiệp vụ,B-train-00309-q03,Tài sản,15,Tài sản,15,True,4|9|15|16,4|9|15|16,4,4
B-train-00309,1,1,argmin,Bồi thường,Nghiệp vụ,B-train-00309-q05,Hàng hóa,16,Hàng hóa,16,True,4|9|15|16,4|9|15|16,4,4
B-train-00309,1,1,argmax,Phí bảo hiểm,Nghiệp vụ,B-train-00309-q06,Xe cơ giới,9,Xe cơ giới,9,True,4|9|15|16,4|9|15|16,4,4
B-train-00309,1,1,argmin,Tỷ trọng (%),Nghiệp vụ,B-train-00309-q09,Xe cơ giới,4,Xe cơ giới,4,True,4|9|15|16,4|9|15|16,4,4
B-train-00310,1,2,argmin,Lũy kế,Điểm đến,B-train-00310-q01,Phú Quốc,12,Phú Quốc,12,True,10|12|14,7|10|12,3,3
B-train-00310,1,1,argmin,Đạt,Đơn vị,B-train-00310-q03,THPT Nguyễn Trãi,13,THPT Nguyễn Trãi,13,True,13,13,1,1
B-train-00310,1,2,argmax,Khách nội địa,Điểm đến,B-train-00310-q06,Lâm Đồng,10,Phú Quốc,7,False,10|12|14,7|10|12,3,3
B-train-00310,1,2,argmax,Lũy kế,Điểm đến,B-train-00310-q10,Phố cổ Hội An,14,Lâm Đồng,10,False,10|12|14,7|10|12,3,3
B-train-00311,2,1,argmin,BOD5,Điểm quan trắc,B-train-00311-q02,Sông Hồng,14,Sông Hồng,14,True,14,14,1,1
B-train-00311,1,1,argmin,BOD5,Điểm quan trắc,B-train-00311-q06,Cửa biển Đà Nẵng,12,Cửa biển Đà Nẵng,12,True,12,12,1,1
B-train-00312,1,1,argmax,Phản ánh,Khu vực,B-train-00312-q02,Hà Nội,15,Hà Nội,15,True,4|15|19,4|15|19,3,3
B-train-00312,1,1,argmin,Tỷ trọng (%),Khu vực,B-train-00312-q08,Cụm BTS-02,4,Cụm BTS-02,4,True,4|15|19,4|15|19,3,3
B-train-00312,1,1,argmax,Lưu lượng,Khu vực,B-train-00312-q09,Cụm BTS-02,19,Cụm BTS-02,19,True,4|15|19,4|15|19,3,3
B-train-00313,1,1,argmax,Kỳ này,Địa bàn,B-train-00313-q01,Hà Nội,3,Hà Nội,3,True,3|4|12,3|4|10|12,3,4
B-train-00313,1,1,argmax,Kỳ trước,Địa bàn,B-train-00313-q02,Đà Nẵng,12,Đà Nẵng,12,True,3|4|12,3|4|10|12,3,4
B-train-00313,1,1,argmin,Kỳ này,Địa bàn,B-train-00313-q08,Hải Phòng,4,Hải Phòng,4,True,3|4|12,3|4|10|12,3,4
B-train-00313,1,1,argmin,Tỷ trọng (%),Địa bàn,B-train-00313-q10,Hà Nội,3,Miền Trung,10,False,3|4|12,3|4|10|12,3,4
B-train-00314,1,1,argmin,Kỳ trước,Khu vực,B-train-00314-q02,Miền Bắc,13,Miền Bắc,13,True,6|10|13,6|10|13,3,3
B-train-00314,1,1,argmax,Kế hoạch năm,Khu vực,B-train-00314-q03,Miền Nam,10,Miền Nam,10,True,6|10|13,6|10|13,3,3
B-train-00314,1,1,argmin,Thực hiện,Khu vực,B-train-00314-q07,Tây Nguyên,6,Tây Nguyên,6,True,6|10|13,6|10|13,3,3
B-train-00315,1,1,argmax,Chuyển tuyến,Khoa,B-train-00315-q02,Nhi,11,Nhi,11,True,5|8|11,5|8|11,3,3
B-train-00315,1,1,argmin,Chuyển tuyến,Khoa,B-train-00315-q04,Nhi,5,Nhi,5,True,5|8|11,5|8|11,3,3
B-train-00315,1,1,argmax,Kỳ trước,Khoa,B-train-00315-q05,Nhi,5,Nhi,5,True,5|8|11,5|8|11,3,3
B-train-00315,1,1,argmin,Kỳ trước,Khoa,B-train-00315-q09,Tai Mũi Họng,8,Tai Mũi Họng,8,True,5|8|11,5|8|11,3,3
B-train-00316,1,1,argmax,Kỳ trước,Chi nhánh,B-train-00316-q04,Khánh Hòa 03,6,Khánh Hòa 03,6,True,6|13|14,6|13|14,3,3
B-train-00316,1,1,argmin,Huy động,Chi nhánh,B-train-00316-q05,Hà Nội 01,13,Hà Nội 01,13,True,6|13|14,6|13|14,3,3
B-train-00316,1,1,argmax,Tăng trưởng,Chi nhánh,B-train-00316-q09,Hải Phòng 02,14,Hải Phòng 02,14,True,6|13|14,6|13|14,3,3
B-train-00317,1,1,argmin,Đã giải quyết,Nhóm chế độ,B-train-00317-q02,Thất nghiệp,14,Thất nghiệp,14,True,4|9|14|16,4|9|14|16,4,4
B-train-00317,1,1,argmax,Lũy kế,Nhóm chế độ,B-train-00317-q03,Thất nghiệp,4,Thất nghiệp,4,True,4|9|14|16,4|9|14|16,4,4
B-train-00317,1,1,argmax,Kế hoạch năm,Nhóm chế độ,B-train-00317-q05,Thai sản,16,Thai sản,16,True,4|9|14|16,4|9|14|16,4,4
B-train-00317,1,1,argmin,Kế hoạch năm,Nhóm chế độ,B-train-00317-q08,Thất nghiệp,9,Thất nghiệp,9,True,4|9|14|16,4|9|14|16,4,4
B-train-00318,1,2,argmin,Giá trúng,Gói thầu,B-train-00318-q03,Hải Phòng,4,Hải Phòng,4,True,4|7,4|7,2,2
B-train-00318,1,2,argmax,Giá dự toán,Gói thầu,B-train-00318-q08,GT24,7,GT24,7,True,4|7,4|7,2,2
B-train-00319,1,1,argmin,Thực hiện,Khu vực,B-train-00319-q02,Tây Nguyên,11,Tây Nguyên,11,True,3|11,3|11,2,2
B-train-00319,1,1,argmax,Tỷ trọng (%),Khu vực,B-train-00319-q07,Miền Bắc,3,Miền Bắc,3,True,3|11,3|11,2,2
B-train-00319,2,1,argmax,Thực hiện,Khu vực,B-train-00319-q10,Miền Bắc,10,Miền Bắc,10,True,10,10,1,1
B-train-00320,1,1,argmax,Sản lượng (tấn),Địa bàn,B-train-00320-q03,Cần Thơ,8,Cần Thơ,8,True,8|13,8|15,2,2
B-train-00320,1,1,argmax,Diện tích (ha),Địa bàn,B-train-00320-q05,Cần Thơ,8,Cần Thơ,8,True,8|13,8|15,2,2
B-train-00320,1,1,argmin,Sản lượng (tấn),Địa bàn,B-train-00320-q07,Khánh Hòa,13,Đồng bằng sông Cửu Long,15,False,8|13,8|15,2,2
B-train-00321,1,2,argmax,Thực hiện,Khu vực,B-train-00321-q04,Miền Trung,9,Miền Trung,9,True,9|11,9|12,2,2
B-train-00321,1,1,argmin,Lũy kế,Dự án,B-train-00321-q06,Đường vành đai,9,Đường vành đai,9,True,5|9,5|9,2,2
B-train-00321,1,1,argmin,Tiến độ,Dự án,B-train-00321-q07,Trường liên cấp,5,Trường liên cấp,5,True,5|9,5|9,2,2
B-train-00321,1,2,argmax,Chênh lệch,Khu vực,B-train-00321-q09,Tây Nguyên,11,Đồng Nai,12,False,9|11,9|12,2,2
B-train-00322,1,1,argmax,Kế hoạch năm,Khoa,B-train-00322-q03,Nhi,5,Nhi,5,True,5|12,5|12,2,2
B-train-00322,1,1,argmax,Nhập viện,Khoa,B-train-00322-q04,Sản,12,Sản,12,True,5|12,5|12,2,2
B-train-00323,1,1,argmax,Kỳ này,Khu vực,B-train-00323-q06,Khu vực đô thị,16,Khu vực đô thị,16,True,4|6|8|16,4|6|8|16,4,4
B-train-00323,1,1,argmin,Kỳ trước,Khu vực,B-train-00323-q07,Cụm BTS-02,4,Cụm BTS-02,4,True,4|6|8|16,4|6|8|16,4,4
B-train-00323,1,1,argmin,Lưu lượng,Khu vực,B-train-00323-q09,Khu vực đô thị,6,Khu vực đô thị,6,True,4|6|8|16,4|6|8|16,4,4
B-train-00323,1,1,argmax,Kỳ trước,Khu vực,B-train-00323-q10,Cụm BTS-01,8,Cụm BTS-01,8,True,4|6|8|16,4|6|8|16,4,4
B-train-00324,1,1,argmin,Giá trị bán,Điểm bán,B-train-00324-q02,Miền Bắc,13,Miền Bắc,13,True,6|11|13,6|11|13,3,3
B-train-00324,1,1,argmax,Số đơn,Điểm bán,B-train-00324-q03,Điểm bán phía Bắc,6,Điểm bán phía Bắc,6,True,6|11|13,6|11|13,3,3
B-train-00324,1,1,argmax,Hoàn trả,Điểm bán,B-train-00324-q04,Điểm bán phía Bắc,11,Điểm bán phía Bắc,11,True,6|11|13,6|11|13,3,3
B-train-00325,1,1,argmax,Lũy kế,Điểm quan trắc,B-train-00325-q03,Hồ Xuân Hương,5,Hồ Xuân Hương,5,True,3|5|12,3|5|12,3,3
B-train-00325,1,1,argmin,COD,Điểm quan trắc,B-train-00325-q09,Cửa biển Đà Nẵng,12,Cửa biển Đà Nẵng,12,True,3|5|12,3|5|12,3,3
B-train-00325,1,1,argmax,Kế hoạch năm,Điểm quan trắc,B-train-00325-q10,Sông Hồng,3,Sông Hồng,3,True,3|5|12,3|5|12,3,3
B-train-00326,1,1,argmax,Kỳ này,Gói thầu,B-train-00326-q02,GT39,14,GT39,14,True,14,14,1,1
B-train-00326,1,2,argmax,Lưu lượng,Khu vực,B-train-00326-q07,Cần Thơ,4,Cần Thơ,4,True,3|4,3|4,2,2
B-train-00326,1,2,argmin,Phản ánh,Khu vực,B-train-00326-q08,Cụm BTS-01,3,Cụm BTS-01,3,True,3|4,3|4,2,2
B-train-00327,1,2,argmax,Bồi thường,Nghiệp vụ,B-train-00327-q01,Hàng hóa,6,Hàng hóa,6,True,6|9,6|9,2,2
B-train-00327,1,1,argmax,Kỳ trước,Khu vực,B-train-00327-q02,Cụm BTS-01,3,Cụm BTS-01,3,True,3|7,3|8,2,2
B-train-00327,1,2,argmin,Phí bảo hiểm,Nghiệp vụ,B-train-00327-q03,Xe cơ giới,9,Xe cơ giới,9,True,6|9,6|9,2,2
B-train-00327,1,1,argmin,Kỳ trước,Khu vực,B-train-00327-q07,Khu vực miền núi,7,Miền Nam,8,False,3|7,3|8,2,2
B-train-00328,1,1,argmax,Số đơn,Điểm bán,B-train-00328-q01,Cửa hàng 01,13,Cửa hàng 01,13,True,9|10|13,9|10|13,3,3
B-train-00328,1,1,argmin,Giá trị bán,Điểm bán,B-train-00328-q02,Siêu thị trung tâm,10,Siêu thị trung tâm,10,True,9|10|13,9|10|13,3,3
B-train-00328,1,1,argmin,Số đơn,Điểm bán,B-train-00328-q03,Cửa hàng 02,9,Cửa hàng 02,9,True,9|10|13,9|10|13,3,3
B-train-00328,1,1,argmax,Giá trị bán,Điểm bán,B-train-00328-q04,Cửa hàng 01,13,Cửa hàng 01,13,True,9|10|13,9|10|13,3,3
B-train-00329,1,1,argmin,Kế hoạch năm,Điểm đến,B-train-00329-q02,Phố cổ Hội An,19,Phố cổ Hội An,19,True,4|8|19,4|8|19,3,3
B-train-00329,1,1,argmax,Kế hoạch năm,Điểm đến,B-train-00329-q04,Phố cổ Hội An,4,Phố cổ Hội An,4,True,4|8|19,4|8|19,3,3
B-train-00329,1,1,argmin,Kỳ trước,Điểm đến,B-train-00329-q10,Vịnh Hạ Long,8,Vịnh Hạ Long,8,True,4|8|19,4|8|19,3,3
B-train-00330,1,1,argmin,Tỷ trọng (%),Khu vực,B-train-00330-q02,Khu vực miền núi,17,Khu vực miền núi,17,True,3|10|14|17,4|10|14|17,4,4
B-train-00330,1,1,argmax,Kỳ này,Khu vực,B-train-00330-q04,Cụm BTS-01,3,Cần Thơ,4,False,3|10|14|17,4|10|14|17,4,4
B-train-00330,1,1,argmax,Lưu lượng,Khu vực,B-train-00330-q06,Khu vực ven biển,10,Khu vực ven biển,10,True,3|10|14|17,4|10|14|17,4,4
B-train-00330,1,1,argmin,Kỳ này,Khu vực,B-train-00330-q08,Cụm BTS-02,14,Cụm BTS-02,14,True,3|10|14|17,4|10|14|17,4,4
B-train-00331,1,1,argmin,Tồn cuối,Kho/điểm,B-train-00331-q01,Kho Cần Thơ,6,Đà Nẵng,9,False,6|11,3|9,2,2
B-train-00331,1,2,argmax,Kỳ trước,Nhóm chế độ,B-train-00331-q08,Tai nạn lao động,7,Hưu trí Đã đối chiếu,8,False,7,8,1,1
B-train-00331,1,1,argmax,Tồn cuối,Kho/điểm,B-train-00331-q10,Kho Cần Thơ,11,Kho Hà Nội,3,False,6|11,3|9,2,2
B-train-00332,1,1,argmax,Diện tích (ha),Địa bàn,B-train-00332-q01,Cần Thơ,15,Cần Thơ,15,True,7|15,7|15,2,2
B-train-00332,1,1,argmin,Sản lượng (tấn),Địa bàn,B-train-00332-q07,Đồng Nai,7,Đồng Nai,7,True,7|15,7|15,2,2
B-train-00332,1,1,argmin,Diện tích (ha),Địa bàn,B-train-00332-q09,Đồng Nai,7,Đồng Nai,7,True,7|15,7|15,2,2
B-train-00333,1,1,argmax,Kỳ này,Trạm,B-train-00333-q02,Trạm Nam Sông,10,Trạm Nam Sông,10,True,4|5|10,4|5|10,3,3
B-train-00333,1,1,argmin,Công suất đỉnh,Trạm,B-train-00333-q04,Trạm Nam Sông,5,Trạm Nam Sông,5,True,4|5|10,4|5|10,3,3
B-train-00333,1,1,argmax,Kỳ trước,Trạm,B-train-00333-q05,Trạm 220kV Trung,4,Trạm 220kV Trung,4,True,4|5|10,4|5|10,3,3
B-train-00333,1,1,argmin,Kỳ trước,Trạm,B-train-00333-q06,Trạm Nam Sông,10,Trạm Nam Sông,10,True,4|5|10,4|5|10,3,3
B-train-00334,1,1,argmin,Nhập viện,Khoa,B-train-00334-q03,Cần Thơ,8,Cần Thơ,8,True,3|8|17,3|8|17,3,3
B-train-00334,1,1,argmin,Chuyển tuyến,Khoa,B-train-00334-q06,Nhi,17,Nhi,17,True,3|8|17,3|8|17,3,3
B-train-00334,1,1,argmax,Nhập viện,Khoa,B-train-00334-q10,Nội tổng hợp,3,Nội tổng hợp,3,True,3|8|17,3|8|17,3,3
B-train-00335,1,1,argmax,Kỳ trước,Phòng ban,B-train-00335-q01,Hành chính,13,Khánh Hòa,11,False,7|13|16|17,7|11|16|17,4,4
B-train-00335,1,1,argmin,Hiện có,Phòng ban,B-train-00335-q05,Kế toán,16,Kế toán,16,True,7|13|16|17,7|11|16|17,4,4
B-train-00335,1,1,argmin,Tỷ trọng (%),Phòng ban,B-train-00335-q08,Vận hành,17,Vận hành,17,True,7|13|16|17,7|11|16|17,4,4
B-train-00335,1,1,argmax,Tỷ trọng (%),Phòng ban,B-train-00335-q10,Hành chính,7,Hành chính,7,True,7|13|16|17,7|11|16|17,4,4
B-train-00336,1,1,argmin,Tăng trưởng,Chi nhánh,B-train-00336-q01,Miền Bắc,10,Miền Bắc,10,True,4|7|10|13,4|7|10|13,4,4
B-train-00336,1,1,argmax,Huy động,Chi nhánh,B-train-00336-q04,Cần Thơ 02,7,Cần Thơ 02,7,True,4|7|10|13,4|7|10|13,4,4
B-train-00336,1,1,argmin,Nợ quá hạn,Chi nhánh,B-train-00336-q07,Hà Nội 01,13,Hà Nội 01,13,True,4|7|10|13,4|7|10|13,4,4
B-train-00336,1,1,argmax,Tăng trưởng,Chi nhánh,B-train-00336-q09,Hải Phòng 02,4,Hải Phòng 02,4,True,4|7|10|13,4|7|10|13,4,4
B-train-00337,1,1,argmin,Đạt,Đơn vị,B-train-00337-q06,THPT Lê Quý Đôn,4,THPT Lê Quý Đôn,4,True,4|8,4|8,2,2
B-train-00337,1,2,argmin,Thí sinh,Đơn vị,B-train-00337-q09,THPT Chu Văn An,7,THPT Chu Văn An,7,True,7,7,1,1
B-train-00337,1,1,argmax,Kỳ này,Đơn vị,B-train-00337-q10,THPT Nguyễn Trãi,8,THPT Nguyễn Trãi,8,True,4|8,4|8,2,2
B-train-00338,1,1,argmin,Tỷ trọng (%),Dự án,B-train-00338-q02,Cầu Đông Thành,13,Cầu Đông Thành,13,True,3|6|13,3|6|13,3,3
B-train-00338,1,1,argmax,Tiến độ,Dự án,B-train-00338-q09,Đồng bằng sông Cửu Long,6,Đồng bằng sông Cửu Long,6,True,3|6|13,3|6|13,3,3
B-train-00338,1,1,argmax,Kỳ trước,Dự án,B-train-00338-q10,Cầu Đông Thành,3,Cầu Đông Thành,3,True,3|6|13,3|6|13,3,3
B-train-00339,1,1,argmax,Tỷ lệ,Khu vực,B-train-00339-q04,Miền Nam,10,Miền Nam,10,True,3|7|8|10,3|5|10,4,3
B-train-00339,1,1,argmax,Chênh lệch,Khu vực,B-train-00339-q05,Miền Bắc,3,Miền Bắc,3,True,3|7|8|10,3|5|10,4,3
B-train-00339,1,1,argmin,Chênh lệch,Khu vực,B-train-00339-q07,Đồng bằng sông Cửu Long,7,Hà Nội,5,False,3|7|8|10,3|5|10,4,3
B-train-00339,1,1,argmin,Tỷ lệ,Khu vực,B-train-00339-q10,Miền Bắc,8,Hà Nội,5,False,3|7|8|10,3|5|10,4,3
B-train-00340,1,1,argmax,Lưu lượng,Khu vực,B-train-00340-q06,Khu vực ven biển,5,Khu vực ven biển,5,True,5,5,1,1
B-train-00340,2,1,argmax,Lũy kế,Khu vực,B-train-00340-q08,Cụm BTS-02,6,Cụm BTS-02,6,True,6|14,6|14,2,2
B-train-00340,2,1,argmin,Lưu lượng,Khu vực,B-train-00340-q09,Khu vực miền núi,14,Khu vực miền núi,14,True,6|14,6|14,2,2
B-train-00341,1,2,argmax,Giải ngân,Dự án,B-train-00341-q04,Khánh Hòa,7,Trường liên cấp,10,False,5|7,5|10,2,2
B-train-00341,1,1,argmax,Tỷ lệ rớt cuộc,Khu vực,B-train-00341-q06,Đồng bằng sông Cửu Long,6,Đồng bằng sông Cửu Long,6,True,6|8,6|8,2,2
B-train-00341,1,1,argmin,Tỷ lệ rớt cuộc,Khu vực,B-train-00341-q07,Cụm BTS-01,8,Cụm BTS-01,8,True,6|8,6|8,2,2
B-train-00341,1,2,argmin,Giải ngân,Dự án,B-train-00341-q09,Trường liên cấp,5,Trường liên cấp,5,True,5|7,5|10,2,2
B-train-00342,1,1,argmax,Đúng giờ,Tuyến,B-train-00342-q01,Hà Nội – Hải Phòng,3,Hà Nội – Hải Phòng,3,True,3|4|8,3|4|8,3,3
B-train-00342,1,1,argmin,Đúng giờ,Tuyến,B-train-00342-q04,Đà Nẵng – Huế,4,Đà Nẵng – Huế,4,True,3|4|8,3|4|8,3,3
B-train-00342,1,1,argmin,Hành khách,Tuyến,B-train-00342-q05,Đà Nẵng – Huế,8,Đà Nẵng – Huế,8,True,3|4|8,3|4|8,3,3
B-train-00343,1,1,argmax,Kế hoạch năm,Tuyến,B-train-00343-q01,Miền Bắc,3,Miền Bắc,3,True,3|18|19,3|18|19,3,3
B-train-00343,1,1,argmin,Đúng giờ,Tuyến,B-train-00343-q04,Miền Bắc,3,Miền Bắc,3,True,3|18|19,3|18|19,3,3
B-train-00343,1,1,argmax,Tỷ trọng (%),Tuyến,B-train-00343-q07,Hà Nội – Hải Phòng,19,Hà Nội – Hải Phòng,19,True,3|18|19,3|18|19,3,3
B-train-00343,1,1,argmin,Kế hoạch năm,Tuyến,B-train-00343-q09,Nha Trang – Đà Lạt,18,Nha Trang – Đà Lạt,18,True,3|18|19,3|18|19,3,3
B-train-00344,1,1,argmin,Hiện có,Phòng ban,B-train-00344-q05,Chăm sóc khách hàng,8,Chăm sóc khách hàng,8,True,3|8|11,3|8|13,3,3
B-train-00344,1,1,argmin,Thiếu/thừa,Phòng ban,B-train-00344-q06,Kinh doanh,3,Kinh doanh,3,True,3|8|11,3|8|13,3,3
B-train-00344,1,1,argmax,Thiếu/thừa,Phòng ban,B-train-00344-q10,Vận hành,11,Miền Trung,13,False,3|8|11,3|8|13,3,3
B-train-00345,1,1,argmax,Tỷ lệ,Nghiệp vụ,B-train-00345-q01,Tai nạn con người,12,Tai nạn con người,12,True,5|11|12|13,5|6|11|12,4,4
B-train-00345,1,1,argmax,Phí bảo hiểm,Nghiệp vụ,B-train-00345-q03,Tài sản,5,Tài sản,5,True,5|11|12|13,5|6|11|12,4,4
B-train-00345,1,1,argmin,Bồi thường,Nghiệp vụ,B-train-00345-q05,Sức khỏe,13,Hàng hóa,6,False,5|11|12|13,5|6|11|12,4,4
B-train-00345,1,1,argmin,Phí bảo hiểm,Nghiệp vụ,B-train-00345-q09,Hàng hóa,11,Hàng hóa,11,True,5|11|12|13,5|6|11|12,4,4
B-train-00346,1,1,argmax,Tiến độ,Dự án,B-train-00346-q01,Cầu Đông Thành,8,Cầu Đông Thành,8,True,8|10,8|10,2,2
B-train-00346,1,1,argmin,Giải ngân,Dự án,B-train-00346-q02,Trường liên cấp,10,Trường liên cấp,10,True,8|10,8|10,2,2
B-train-00347,2,1,argmax,Kế hoạch năm,Khoa,B-train-00347-q04,Nội tổng hợp,9,Nội tổng hợp,9,True,9,9,1,1
